,importance
max,0.4865276365712795
polly_no_tiling,0.19818093066630693
min,0.11478767839633609
memory_based,0.07179940723331141
value_based,0.06128909861414268
parallel,0.02219793232925101
none,0.020550758825772612
polly,0.010412304414314772
pollydefaulttilesize_4,0.006703457176032611
pollydefaulttilesize_1024,0.001464124545432272
pollydefaulttilesize_64,0.0012617845096525035
#yes,0.0005619425766539333
pollydefaulttilesize_256,0.00045920498569956136
pollydefaulttilesize_16,0.0004387819790641081
polly_parallel,0.0002947847148060229
pollyoptmaxconstantterm_1,0.00022690219068779044
pollyrtcmaxparameters_2,0.00022633327947940994
pollyoptmaxconstantterm_10000,0.00021943064317278866
pollyoptmaxcoefficient_10000,0.00019972152424445368
pollyoptmaxconstantterm_1000,0.0001886549123757303
pollyoptmaxcoefficient_10,0.00018709592383545003
pollyrtcmaxparameters_1,0.00018496447324400992
pollyoptmaxconstantterm_10,0.00018061989039670342
pollyoptmaxcoefficient_1000,0.00017758289940607262
pollyrtcmaxparameters_4,0.000176511111493831
pollyrtcmaxparameters_16,0.00017561779294966988
pollyoptmaxconstantterm_100,0.00017466118840251898
pollyoptmaxcoefficient_100,0.0001719583875699057
pollyrtcmaxparameters_8,0.00016427331023016961
pollyoptmaxcoefficient_1,0.00016347550776010396
polly_opt_simplify_deps,0.00015550240421932442
parallel_force,9.686702247596469e-05
