,importance
value_based,0.3728427797390027
polly_no_tiling,0.34627002333890505
min,0.1998320745055929
parallel,0.03191264886575498
pollydefaulttilesize_4,0.024866056875978076
none,0.01792119511859864
pollydefaulttilesize_1024,0.003354107811638319
pollydefaulttilesize_16,0.0006987043180435524
#yes,0.00045379723992416233
polly_opt_simplify_deps,0.000255494210734139
pollyoptmaxconstantterm_100,0.00018854210840051847
pollyoptmaxconstantterm_10,0.00018535217947396028
pollyoptmaxconstantterm_1,0.00017377962335668568
pollyoptmaxconstantterm_1000,0.00014966161111391307
pollyoptmaxconstantterm_10000,0.00011738317126919236
polly,0.00011174279960554985
pollyrtcmaxparameters_1,0.00010730694260636183
parallel_force,0.00010518255357718868
pollyrtcmaxparameters_2,9.964947180045573e-05
memory_based,7.484366432072677e-05
polly_parallel,5.5540530837987737e-05
pollydefaulttilesize_256,4.978339551025827e-05
pollyoptmaxcoefficient_1,3.223171844379535e-05
pollyrtcmaxparameters_8,3.062676742104507e-05
pollyoptmaxcoefficient_100,2.992480930568872e-05
pollyrtcmaxparameters_16,2.3995382861300595e-05
pollyoptmaxcoefficient_1000,2.3020579765875458e-05
pollyoptmaxcoefficient_10000,1.2639920847842859e-05
pollydefaulttilesize_64,1.2487976400694732e-05
pollyoptmaxcoefficient_10,7.87756951386107e-06
pollyrtcmaxparameters_4,1.5451993946447187e-06
max,0.0
