,importance
polly,299677891243955.9
none,299677891243955.8
pollydefaulttilesize_4,173733779344704.9
pollydefaulttilesize_64,173733779344703.9
pollydefaulttilesize_256,173733779344703.8
pollydefaulttilesize_16,173733779344703.72
pollydefaulttilesize_1024,173733779344703.66
pollyrtcmaxparameters_16,113840408406035.64
pollyrtcmaxparameters_2,113840408406035.62
pollyrtcmaxparameters_1,113840408406035.58
pollyrtcmaxparameters_4,113840408406035.53
pollyrtcmaxparameters_8,113840408406034.53
memory_based,110669681321699.62
value_based,110669681321692.47
min,76764896478104.61
max,76764896478098.47
pollyoptmaxcoefficient_100,50280602562910.61
pollyoptmaxcoefficient_10000,50280602562910.29
pollyoptmaxcoefficient_10,50280602562910.14
pollyoptmaxcoefficient_1,50280602562910.08
pollyoptmaxcoefficient_1000,50280602562910.0
pollyoptmaxconstantterm_1,42248426220845.07
pollyoptmaxconstantterm_100,42248426220844.95
pollyoptmaxconstantterm_10,42248426220844.48
pollyoptmaxconstantterm_1000,42248426220844.39
pollyoptmaxconstantterm_10000,42248426220844.14
polly_parallel,15940710442576.68
polly_opt_simplify_deps,9905687400151.912
#yes,9905687400151.453
polly_no_tiling,9905687400146.805
parallel_force,3870664357726.1895
parallel,3870664357724.39
