,importance
max,0.6112818703213392
polly_no_tiling,0.21467547214784338
value_based,0.09098389614848748
parallel,0.020580256080471326
none,0.018912574645472083
polly,0.0150885193799439
memory_based,0.009621545618280934
pollydefaulttilesize_4,0.005836047147781561
min,0.005676045818967119
pollydefaulttilesize_1024,0.0014113273212737235
pollydefaulttilesize_64,0.0012282800724494744
pollydefaulttilesize_256,0.00048801340994241186
pollydefaulttilesize_16,0.0004540346144448042
polly_parallel,0.00040950468874049616
#yes,0.00035625597678933874
pollyoptmaxconstantterm_1,0.00027340657330480317
pollyrtcmaxparameters_2,0.00022075190720573272
pollyoptmaxcoefficient_10,0.00020706949190784076
pollyoptmaxconstantterm_10000,0.00020384426361839893
pollyoptmaxcoefficient_10000,0.00019690824248174945
pollyoptmaxconstantterm_1000,0.00018763238066289725
pollyrtcmaxparameters_4,0.00018159376418746458
pollyrtcmaxparameters_1,0.00017981344694053338
pollyoptmaxcoefficient_1000,0.00017697723431642028
pollyoptmaxcoefficient_100,0.00017446429937601962
pollyrtcmaxparameters_16,0.00017112694865341625
pollyoptmaxconstantterm_10,0.00016592039763653927
pollyoptmaxconstantterm_100,0.00015793285317264094
pollyoptmaxcoefficient_1,0.00015591718297576244
pollyrtcmaxparameters_8,0.00014452312235337247
polly_opt_simplify_deps,0.00012535206825923742
parallel_force,7.312243071991886e-05
