,importance
polly_no_tiling,0.42504205042168963
min,0.2200695973084075
max,0.1237349680206345
memory_based,0.12354619265124868
value_based,0.06780875409102846
parallel,0.016491659640824545
none,0.013021044166856519
pollydefaulttilesize_4,0.0064859661853381365
polly,0.002879746544380213
pollydefaulttilesize_1024,0.00016753638448229187
#yes,0.00013418123835897333
pollydefaulttilesize_64,0.00013225076288042213
pollydefaulttilesize_16,0.00010110696817363717
parallel_force,8.839847667809099e-05
pollyoptmaxconstantterm_10000,7.449885822858946e-05
pollyoptmaxcoefficient_1000,4.249069246702721e-05
pollyrtcmaxparameters_2,3.4451936470081324e-05
pollyoptmaxconstantterm_10,2.8410277598761287e-05
pollyoptmaxcoefficient_1,2.4795150457425343e-05
pollyrtcmaxparameters_8,1.5085365859963863e-05
pollydefaulttilesize_256,1.275380349417011e-05
polly_opt_simplify_deps,1.1412506826042818e-05
pollyoptmaxcoefficient_100,9.815414342279266e-06
pollyoptmaxcoefficient_10000,9.325427657066401e-06
pollyoptmaxcoefficient_10,8.844951672953101e-06
pollyoptmaxconstantterm_100,8.755973559814632e-06
polly_parallel,7.1935871816348885e-06
pollyoptmaxconstantterm_1000,5.8518837443178e-06
pollyoptmaxconstantterm_1,2.861309458263056e-06
pollyrtcmaxparameters_16,0.0
pollyrtcmaxparameters_4,0.0
pollyrtcmaxparameters_1,0.0
