,importance
x_8,0.8061756626901061
BZip2,0.10847681645690808
x_6,0.05881895394079338
PPMd,0.005795086514520229
LZMA2,0.004113893800819861
LZMA,0.002572226475239105
Deflate,0.0023997520716833535
Files_20,0.0020593108525595663
tmOff,0.001768894748762184
x_0,0.0010472147065464271
BlockSize_16,0.0010231363478341274
x_4,0.0009632232301190817
HeaderCompressionOff,0.0007954628411880165
BlockSize_4,0.0007538377275630265
mtOff,0.0005920994617644864
Files_10,0.0005344432419653111
filterOff,0.0004944117960012936
BlockSize_8,0.00041887962317752395
Files_70,0.0003388023152138085
BlockSize_32,0.00033202603602573174
Files_90,0.0001828183779787693
BlockSize_128,0.00016569062150422435
BlockSize_64,0.00016324559629011593
x_2,5.057165218856846e-06
BlockSize_1,3.818769138245374e-06
Files_0,3.6589931267563105e-06
Files_40,1.5755979523587341e-06
root,0.0
BlockSize_2048,0.0
BlockSize_4096,0.0
x,0.0
BlockSize_512,0.0
BlockSize_1024,0.0
Files_100,0.0
BlockSize_256,0.0
BlockSize_2,0.0
BlockSize,0.0
Files_80,0.0
Files_60,0.0
Files_50,0.0
Files_30,0.0
Files,0.0
CompressionMethod,0.0
x_10,0.0
