,importance
no_mixed_refs,0.30764478868642464
no_fast_pskip,0.24979188085964338
ref_9,0.21246738974482712
no_mbtree,0.15748172582914433
ref_5,0.044359977771780176
no_8x8dct,0.013917085445736731
ref_1,0.012460136592796222
no_cabac,0.000960780398192965
#yes,0.000637846598085983
no_weightb,0.00016580885575263714
no_deblock,7.319117366640333e-05
rc_lookahead_20,3.480869079249396e-05
rc_lookahead_60,2.833425985838769e-06
rc_lookahead_40,1.7459271711087756e-06
