,importance
ref_9,0.4887313327913926
ref_1,0.21339384461054686
ref_5,0.17017875012592326
no_fast_pskip,0.04812127495438233
no_mixed_refs,0.04680765849758378
no_mbtree,0.02695509514615415
no_8x8dct,0.003949959138024362
#yes,0.0008444091090115057
no_cabac,0.0005355770661775451
rc_lookahead_40,0.0001744104578058631
rc_lookahead_20,9.419777399120454e-05
rc_lookahead_60,9.020585393675168e-05
no_weightb,8.961888119563965e-05
no_deblock,3.366559387412492e-05
