,importance
bs_32x1,0.3516736746275836
LocalMemory,0.30709322961922964
pixelPerThread_1,0.08884747714825775
bs_1024x1,0.05854065167628043
pixelPerThread_2,0.03805333590752539
bs_512x1,0.014377711618121836
bs_512x2,0.013399013174511261
Array2D,0.010147129899679827
bs_256x4,0.009421557988117373
bs_32x32,0.008459521135156533
OpenCL,0.007794340284285889
bs_128x8,0.007207949282720334
CUDA,0.00717944193556094
bs_128x1,0.007012701781595535
bs_64x1,0.006901263733228139
bs_32x2,0.006572589107100159
bs_64x16,0.006532230863274187
pixelPerThread_4,0.004900537864631807
padding_512,0.004447016269177162
bs_256x2,0.004416834057436336
TextureMemory,0.004282579890112745
bs_32x8,0.003877269025922247
pixelPerThread_3,0.003782193278431538
bs_32x4,0.003046273760314057
Ldg,0.0027362848540632917
Linear1D,0.002727089647273779
padding_96,0.0021924948390573905
bs_256x1,0.002176348219475754
Linear2D,0.0021657275343917454
bs_128x4,0.0021409166658932018
padding_0,0.0019745378991850577
bs_64x2,0.0007491800611364724
padding_384,0.000720550805609997
bs_32x16,0.0005998234831681189
padding_352,0.0005739838609904493
padding_480,0.0005337746247396163
bs_64x8,0.00048739791451461766
padding_32,0.00040548889268964596
padding_416,0.0003771383271978388
padding_448,0.00033195269357354104
bs_64x4,0.0002793650644384715
bs_128x2,0.00026933388659554087
padding_320,0.0002602707551070963
padding_192,0.00023512709293949504
padding_224,4.974185514990698e-05
padding_128,2.1933897759375116e-05
padding_288,8.048802043281238e-06
padding_64,7.31278567553368e-06
padding_160,5.1726786387568776e-06
padding_256,4.478930437300887e-06
pixelPerThread,0.0
Blocksize,0.0
padding,0.0
API,0.0
root,0.0
