,importance
LocalMemory,0.3333975025437759
bs_32x1,0.32480979400947907
pixelPerThread_1,0.0782348711020416
bs_1024x1,0.06673004336228458
pixelPerThread_2,0.029795009529290817
bs_512x1,0.021800188782135643
Array2D,0.01382229039896414
bs_512x2,0.011099722769536923
TextureMemory,0.01097900448088128
bs_256x4,0.009427757697675265
bs_32x32,0.009380985397809212
bs_128x8,0.009349303654191302
bs_64x1,0.007753151535803815
bs_32x2,0.00710156208518869
pixelPerThread_4,0.006399459316833338
bs_64x16,0.006165034344972487
CUDA,0.005805813375034377
OpenCL,0.005212349028820244
padding_512,0.004833481841537447
padding_0,0.004541202810136566
bs_32x8,0.004440560565862424
bs_32x4,0.0033206664086774702
pixelPerThread_3,0.003258509697388086
bs_128x1,0.0029678805850235175
bs_256x1,0.0027898969222440472
Linear1D,0.0024293628029672834
Linear2D,0.00225836570239955
padding_96,0.001949501311648233
Ldg,0.0016924161235110408
bs_256x2,0.0014171187459198207
bs_128x4,0.001271802471162802
padding_384,0.0009970634072719224
padding_480,0.0006282034892709095
bs_64x8,0.0006194045362819332
padding_352,0.0005560219789417291
bs_64x2,0.0005316833737312186
bs_32x16,0.00037084066146895106
padding_416,0.0003638909198318707
padding_32,0.0003044005876721544
bs_128x2,0.0002942964793527092
bs_64x4,0.0002525772967183589
padding_192,0.00024352042273274296
padding_448,0.00022742622852888465
padding_320,8.044231968746057e-05
padding_224,4.552672301923904e-05
padding_288,2.9284552915999843e-05
padding_64,1.9985097577192948e-05
padding_256,7.043939166960121e-07
padding_128,1.0588853394986186e-07
padding_160,1.2239349117813687e-08
pixelPerThread,0.0
Blocksize,0.0
padding,0.0
API,0.0
root,0.0
