,importance
LocalMemory,0.6884985660654456
bs_32x1,0.11987721628314829
pixelPerThread_1,0.06990866645947345
pixelPerThread_4,0.0326889286691312
bs_32x4,0.01970271733802124
bs_32x2,0.016143237575246695
bs_128x2,0.007970739997707605
bs_64x4,0.007522280805666663
bs_128x1,0.007411840259967513
bs_32x8,0.003921111517704658
bs_256x1,0.0033657328854034482
bs_64x2,0.0033544576349751774
bs_512x1,0.0032932422878668875
bs_256x2,0.003149839637640488
Linear2D,0.0031333490491734146
OpenCL,0.0022354622409718186
bs_128x4,0.002111828860927252
CUDA,0.0018869438662155202
bs_64x8,0.0014082559429325998
TextureMemory,0.0008778235559321883
padding_512,0.0008602374114859616
padding_320,0.00017142833583975984
padding_480,0.00013781999439728426
padding_192,0.00010979057391525431
padding_0,7.133169540385307e-05
Ldg,6.368911599660678e-05
Linear1D,5.69561580510261e-05
pixelPerThread_2,2.6122279505382027e-05
padding_96,2.5426086716128605e-05
padding_448,7.084298467495734e-06
pixelPerThread_3,3.4272736566535392e-06
padding_224,1.8280234483384418e-06
padding_128,1.617788929192261e-06
padding_384,9.999680635130235e-07
padding_160,3.844979482506876e-11
padding_64,2.412208470263365e-11
API,0.0
padding_352,0.0
Array2D,0.0
pixelPerThread,0.0
Blocksize,0.0
bs_32x16,0.0
padding_416,0.0
padding_256,0.0
bs_32x32,0.0
padding_288,0.0
bs_1024x1,0.0
bs_64x1,0.0
padding_32,0.0
bs_64x16,0.0
padding,0.0
bs_128x8,0.0
bs_256x4,0.0
bs_512x2,0.0
root,0.0
