,importance
LocalMemory,0.5189944304975321
bs_32x1,0.1180128295706222
pixelPerThread_1,0.06084145011298573
bs_1024x1,0.053760157694717856
bs_32x2,0.025392724560550053
Array2D,0.015173020104092702
OpenCL,0.014581261205560636
CUDA,0.01458106651598444
bs_512x2,0.013291516187151266
bs_512x1,0.01305780557199688
bs_32x32,0.011577046595785491
bs_256x4,0.011326265984411905
pixelPerThread_2,0.01108768590903932
bs_128x8,0.010619409531884063
bs_64x16,0.010328929330607686
pixelPerThread_4,0.008748233063362086
TextureMemory,0.008105336471936122
#yes,0.007405733741005961
Ldg,0.0071663058527830885
bs_64x1,0.0055290201851104556
Linear1D,0.005237810251050593
bs_256x2,0.005167960212468834
bs_128x2,0.005145506144124693
bs_64x2,0.00442137461698091
bs_32x4,0.003961589512749401
bs_256x1,0.003940299538200522
bs_128x1,0.0037880228491380197
bs_32x16,0.0037095308026999234
bs_128x4,0.003648534590654487
bs_64x4,0.0036137582679422616
bs_64x8,0.0034880330316371705
bs_32x8,0.0033646338967928797
padding_512,0.002931207911141062
pixelPerThread_3,0.0026807452253857166
Linear2D,0.0019809051885594006
padding_0,0.0008010453694019211
padding_480,0.0005815310209200294
padding_352,0.0005420101844159871
padding_96,0.00048096994743013856
padding_416,0.00042535851710800857
padding_192,0.0002849272260427179
padding_32,8.553302420812218e-05
padding_128,4.080282536125634e-05
padding_224,3.0487787197588295e-05
padding_448,2.1639948250360602e-05
padding_320,1.9051655821312456e-05
padding_288,7.240083133871937e-06
padding_64,5.091591565701545e-06
padding_256,4.885632018129298e-06
padding_384,4.760105884487888e-06
padding_160,4.524354594400734e-06
