,importance
LocalMemory,0.5929005147817032
bs_32x1,0.12487067119007715
pixelPerThread_1,0.058079227270430876
bs_1024x1,0.054333635317143025
bs_32x2,0.018594996476009575
OpenCL,0.013922623975942648
Array2D,0.012147070257020812
bs_512x2,0.011443000260135368
bs_512x1,0.008981313764031653
bs_32x32,0.008939436364501634
CUDA,0.008899566518412309
bs_128x2,0.008547729974686483
Linear1D,0.007850846306607739
TextureMemory,0.00769308917314152
bs_256x4,0.007309352022008377
#yes,0.006827176607878902
bs_128x8,0.006399943255994987
bs_64x16,0.006081067583659437
bs_64x2,0.005946793256845666
bs_256x2,0.005835106861365099
bs_32x4,0.005291335412113415
bs_64x4,0.00412367457603315
pixelPerThread_2,0.003689870850398655
Ldg,0.003016637506235875
bs_32x8,0.0029857142860647908
bs_128x1,0.0018489054578734573
pixelPerThread_4,0.0017408322533463958
Linear2D,0.0013295521555187842
padding_512,0.00023083678759629628
bs_64x1,9.29826891973058e-05
pixelPerThread_3,2.411571586971651e-05
padding_480,1.4536143957043183e-05
padding_0,7.84494819870759e-06
padding_320,0.0
padding_448,0.0
padding_416,0.0
padding_384,0.0
padding_352,0.0
bs_128x4,0.0
padding_288,0.0
padding_256,0.0
padding_224,0.0
padding_192,0.0
padding_160,0.0
padding_96,0.0
padding_64,0.0
padding_32,0.0
bs_256x1,0.0
bs_64x8,0.0
bs_32x16,0.0
padding_128,0.0
