,importance
LocalMemory,0.40092565321853973
bs_32x1,0.08157015076940578
pixelPerThread_1,0.07729857311301155
bs_1024x1,0.06619460057825564
bs_512x1,0.05719703307248031
TextureMemory,0.024023008700614273
bs_512x2,0.021196079930776282
bs_64x16,0.02062427298827708
bs_128x8,0.020230880658262753
pixelPerThread_2,0.01928405732950578
bs_256x4,0.018457636060762617
bs_32x32,0.018189336180389936
#yes,0.015745981104131467
OpenCL,0.015203232377220498
Linear1D,0.012421024331939111
CUDA,0.012354808734966007
bs_64x1,0.011727856003298646
bs_32x2,0.009986773655662291
bs_32x4,0.009517498577244212
bs_64x2,0.007998485730776913
bs_32x8,0.007749818331795166
bs_128x2,0.00774259303512837
bs_256x1,0.007411697575968268
bs_64x4,0.007025427385919297
bs_128x1,0.006900976490331654
Ldg,0.00585095444871546
bs_32x16,0.005118056413660474
pixelPerThread_4,0.004973602897153456
bs_64x8,0.004445385708601421
bs_256x2,0.004248514569579973
bs_128x4,0.004177911994745906
Linear2D,0.0036574506821645
pixelPerThread_3,0.0035706878120898653
Array2D,0.001900306186573572
padding_480,0.0011018435007813046
padding_352,0.0009432941108312657
padding_0,0.0006702915629242508
padding_416,0.0004706728821586534
padding_96,0.0004591447209334201
padding_192,0.0003768809682156847
padding_32,0.0001545366459892025
padding_256,0.0001482723900761483
padding_128,0.00010379788329687054
padding_448,0.00010370404416495512
padding_64,9.710286002160013e-05
padding_160,8.934557470400454e-05
padding_224,8.56077379404259e-05
padding_288,8.44567406692107e-05
padding_512,6.789963335058354e-05
padding_320,6.461940555758305e-05
padding_384,5.820269043643332e-05
