,importance
LocalMemory,0.5490760870943531
bs_1024x1,0.09706215884369265
bs_32x1,0.07429985225035667
pixelPerThread_1,0.050937890597543355
bs_512x1,0.02624249224800323
#yes,0.01775788301685217
bs_64x2,0.01769953468064802
bs_512x2,0.017189062062369465
bs_32x32,0.016461967285497196
bs_32x4,0.01601921900026971
bs_256x4,0.014760528068737806
Linear1D,0.013283000701444102
bs_64x16,0.013159030192534218
bs_128x8,0.012522874227771116
bs_128x2,0.012122324574977713
bs_64x4,0.010214826087955197
bs_32x8,0.009537618670345397
CUDA,0.008739894136248979
pixelPerThread_2,0.0061013969215739155
Array2D,0.004666436862921989
OpenCL,0.003576080577478596
Linear2D,0.0030563153912774427
pixelPerThread_4,0.001386871293965966
bs_128x1,0.001200434021751987
TextureMemory,0.0011650139394678136
bs_32x2,0.0007994149751603718
Ldg,0.0004186584261674053
padding_352,0.00022779094602924744
bs_64x1,0.00022274646942724953
pixelPerThread_3,9.259643517814191e-05
padding_288,0.0
padding_512,0.0
padding_480,0.0
padding_448,0.0
padding_416,0.0
padding_384,0.0
bs_32x16,0.0
padding_320,0.0
padding_224,0.0
padding_256,0.0
padding_192,0.0
padding_160,0.0
padding_128,0.0
padding_96,0.0
padding_64,0.0
padding_32,0.0
bs_256x2,0.0
bs_256x1,0.0
bs_64x8,0.0
bs_128x4,0.0
padding_0,0.0
