,importance
OpenCL,142919503807219.75
CUDA,142919503807217.75
pixelPerThread_2,46089079871794.19
pixelPerThread_3,46089079871792.12
pixelPerThread_4,46089079871790.28
pixelPerThread_1,46089079871786.66
bs_32x4,36974572546612.336
bs_64x2,36974572546612.3
bs_128x2,36974572546611.48
bs_64x4,36974572546610.914
bs_32x8,36974572546610.445
bs_128x1,36974572546607.05
bs_32x2,36974572546606.51
bs_128x4,36974572546604.39
bs_64x8,36974572546604.195
bs_256x2,36974572546603.9
bs_32x16,36974572546603.7
bs_64x1,36974572546603.63
bs_256x1,36974572546603.516
bs_128x8,36974572546594.04
bs_64x16,36974572546593.305
bs_256x4,36974572546593.11
bs_512x1,36974572546592.58
bs_32x32,36974572546592.58
bs_512x2,36974572546592.016
bs_1024x1,36974572546582.49
bs_32x1,36974572546580.375
padding_352,15872050630117.59
padding_480,15872050630117.26
padding_96,15872050630117.225
padding_416,15872050630116.902
padding_192,15872050630116.258
padding_128,15872050630116.066
padding_512,15872050630115.54
padding_320,15872050630115.508
padding_288,15872050630115.479
padding_384,15872050630115.453
padding_224,15872050630115.355
padding_256,15872050630115.312
padding_64,15872050630115.244
padding_448,15872050630115.242
padding_32,15872050630115.2
padding_160,15872050630115.18
padding_0,15872050630114.127
TextureMemory,7067732956817.93
LocalMemory,3142062752799.6885
#yes,3142062752774.25
Linear1D,783607451277.0898
Linear2D,783607451273.8477
Ldg,783607451271.9102
Array2D,783607451263.293
