,importance
LocalMemory,0.4254684480046787
bs_32x1,0.098279035097132
bs_1024x1,0.07108480803942477
bs_512x1,0.05292296078181915
pixelPerThread_1,0.05038654409363205
bs_256x4,0.024062156962040903
Linear1D,0.02385496037808414
bs_128x8,0.02119343498840681
bs_512x2,0.018598739158077623
pixelPerThread_2,0.017957862636839624
bs_32x32,0.017402725151917365
bs_64x16,0.01624535670015056
CUDA,0.01556910501033085
OpenCL,0.014448797856199421
bs_32x2,0.0118977986172905
bs_64x1,0.01122908164603972
#yes,0.01108850560010575
bs_32x8,0.010577424068186856
Linear2D,0.009974516438790274
bs_128x1,0.009526352913683204
bs_128x2,0.009148076632926936
Ldg,0.008607146466872224
bs_64x2,0.007884441905543809
bs_32x4,0.007456878411154497
bs_256x1,0.006892116907792315
pixelPerThread_4,0.006380999387128801
bs_64x4,0.006350271968850478
TextureMemory,0.004540678980553725
Array2D,0.0035110632371255722
padding_352,0.0025802472474096443
pixelPerThread_3,0.001822047445710961
padding_0,0.001532655883725771
bs_32x16,0.00029695442719150915
bs_256x2,0.0002449741437612521
bs_128x4,0.00021313646239338156
padding_416,0.0001647731947087196
bs_64x8,0.00015278640846430548
padding_192,0.00011013445397772371
padding_224,9.414817237757968e-05
padding_96,8.257332133392931e-05
padding_480,7.520681422411378e-05
padding_448,6.362750449871766e-05
padding_288,6.583918423006038e-06
padding_128,5.71711927185928e-06
padding_160,4.350193920045046e-06
padding_512,3.767856426649809e-06
padding_256,2.1461293939817348e-06
padding_384,1.314057801881182e-06
padding_320,1.279122373574302e-06
padding_64,9.551363202426222e-07
padding_32,3.3294551233825673e-07
