,importance
pixelPerThread_1,160160217474514.8
pixelPerThread_4,160160217474508.8
pixelPerThread_3,160160217474508.72
pixelPerThread_2,160160217474506.7
bs_32x4,31854945825109.953
bs_128x2,31854945825104.19
bs_32x8,31854945825103.523
bs_64x2,31854945825101.49
bs_128x1,31854945825099.984
bs_32x2,31854945825099.56
bs_64x4,31854945825099.316
bs_64x8,31854945825095.37
bs_256x2,31854945825095.117
bs_32x16,31854945825095.11
bs_128x4,31854945825095.016
bs_256x1,31854945825094.574
bs_64x1,31854945825093.953
bs_64x16,31854945825089.938
bs_128x8,31854945825089.44
bs_256x4,31854945825088.453
bs_32x32,31854945825086.484
bs_512x2,31854945825085.23
bs_512x1,31854945825083.703
bs_32x1,31854945825075.066
bs_1024x1,31854945825071.62
padding_352,20535754663641.414
padding_64,20535754663638.777
padding_480,20535754663638.03
padding_448,20535754663637.82
padding_256,20535754663637.71
padding_96,20535754663637.383
padding_224,20535754663636.973
padding_288,20535754663636.758
padding_320,20535754663635.89
padding_0,20535754663635.883
padding_192,20535754663635.656
padding_512,20535754663635.51
padding_128,20535754663635.5
padding_416,20535754663635.207
padding_160,20535754663635.188
padding_32,20535754663634.74
padding_384,20535754663634.133
TextureMemory,8316986136486.016
Array2D,6248861184389.581
Ldg,6248861184380.981
Linear2D,6248861184379.181
Linear1D,6248861184375.315
#yes,1034062476051.6592
LocalMemory,1034062476029.1598
OpenCL,901089554380.3206
CUDA,901089554379.5096
