,importance
padding_480,70500003728377.25
padding_352,70500003728376.97
padding_96,70500003728376.95
padding_192,70500003728376.25
padding_416,70500003728376.22
padding_0,70500003728376.0
padding_448,70500003728375.94
padding_128,70500003728375.89
padding_160,70500003728375.81
padding_288,70500003728375.67
padding_384,70500003728375.62
padding_64,70500003728375.61
padding_512,70500003728375.58
padding_32,70500003728375.55
padding_224,70500003728375.53
padding_320,70500003728375.45
padding_256,70500003728375.16
Linear1D,52584912832918.09
Linear2D,52584912832916.98
Ldg,52584912832914.82
TextureMemory,52584912832914.47
Array2D,52584912832909.27
API,39138901299805.99
bs_32x1,35915536794420.48
bs_1024x1,35915536794416.73
bs_512x1,35915536794409.96
bs_512x2,35915536794408.305
bs_32x32,35915536794406.43
bs_64x16,35915536794406.06
bs_256x4,35915536794405.76
bs_128x8,35915536794405.25
bs_256x1,35915536794399.555
bs_64x1,35915536794399.49
bs_32x16,35915536794398.555
bs_256x2,35915536794397.91
bs_128x4,35915536794397.69
bs_64x8,35915536794397.54
bs_32x2,35915536794396.97
bs_128x1,35915536794395.91
bs_32x8,35915536794392.58
bs_64x4,35915536794392.22
bs_128x2,35915536794392.07
bs_32x4,35915536794391.445
bs_64x2,35915536794391.31
pixelPerThread_2,33607747223291.816
pixelPerThread_4,33607747223291.0
pixelPerThread_3,33607747223290.64
pixelPerThread_1,33607747223284.08
OpenCL,2030336549321.6445
CUDA,2030336549318.2654
Blocksize,592616160482.3585
padding,442924082992.24194
root,4293865657.5185714
LocalMemory,20.612184967691157
pixelPerThread,0.0625
