,importance
API,34858800535624.598
pixelPerThread_2,14491048947215.512
pixelPerThread_4,14491048947214.324
pixelPerThread_3,14491048947214.062
pixelPerThread_1,14491048947208.617
padding_512,5564419997507.16
padding_128,5564419997505.756
padding_160,5564419997505.62
padding_256,5564419997505.6
padding_64,5564419997505.576
padding_32,5564419997505.555
padding_384,5564419997505.542
padding_320,5564419997505.493
padding_288,5564419997505.493
padding_448,5564419997505.353
padding_224,5564419997505.291
padding_192,5564419997504.731
padding_0,5564419997504.629
padding_96,5564419997504.628
padding_416,5564419997504.396
padding_480,5564419997504.3125
padding_352,5564419997504.191
Array2D,5069638421401.386
TextureMemory,5069638421395.367
Ldg,5069638421394.423
Linear2D,5069638421392.486
Linear1D,5069638421391.716
bs_128x2,2011092621678.0461
bs_64x2,2011092621677.82
bs_32x2,2011092621677.4243
bs_32x4,2011092621677.3945
bs_64x4,2011092621677.1675
bs_32x8,2011092621676.6624
bs_128x1,2011092621676.441
bs_256x2,2011092621675.6616
bs_256x1,2011092621674.2092
bs_128x4,2011092621673.9248
bs_64x8,2011092621673.8813
bs_64x1,2011092621673.449
bs_32x16,2011092621673.0574
bs_512x1,2011092621670.2913
bs_128x8,2011092621669.228
bs_64x16,2011092621669.115
bs_256x4,2011092621668.7861
bs_32x32,2011092621668.6077
bs_512x2,2011092621667.4521
bs_1024x1,2011092621663.6938
bs_32x1,2011092621654.1062
root,1768100246524.061
CUDA,1131580540836.9368
OpenCL,1131580540835.349
Blocksize,582659974731.0516
padding,143284321933.5039
pixelPerThread,51341.639417513696
LocalMemory,26.967255275156226
