,importance
LocalMemory,0.4562928479638115
bs_32x1,0.13782750778816427
bs_1024x1,0.08631496709139083
pixelPerThread_1,0.07436090919266099
bs_512x1,0.051901755302356786
bs_32x4,0.016264416430975783
bs_512x2,0.015373506717110881
OpenCL,0.014802431233194682
Array2D,0.014525041435196286
bs_32x8,0.013097175274704796
bs_64x2,0.012645134274456963
bs_128x2,0.01220598020953951
bs_32x32,0.011503356240902471
CUDA,0.011135962539488916
#yes,0.010603496730901314
bs_64x4,0.010358175170672652
pixelPerThread_2,0.009551519564883511
Linear1D,0.008535909844895995
bs_256x4,0.007268866842036962
bs_128x8,0.006555952227502214
bs_64x16,0.006288680344967898
bs_32x2,0.002723529313022206
pixelPerThread_4,0.0026447269144446554
Ldg,0.0024510056906167795
Linear2D,0.0016654997951196214
TextureMemory,0.0016433449237710897
bs_128x1,0.0008472987671413706
pixelPerThread_3,0.0006110021760691862
padding_256,0.0
padding_512,0.0
padding_480,0.0
padding_448,0.0
padding_416,0.0
padding_384,0.0
padding_352,0.0
padding_320,0.0
padding_288,0.0
bs_64x1,0.0
padding_224,0.0
padding_192,0.0
padding_160,0.0
padding_128,0.0
padding_96,0.0
padding_32,0.0
padding_0,0.0
bs_256x2,0.0
bs_256x1,0.0
bs_64x8,0.0
bs_32x16,0.0
bs_128x4,0.0
padding_64,0.0
