,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,22,False,None,DecisionTree,0.1,False,2024-02-01 22:01:52.379576,2024-02-01 22:01:55.374888
10,distBased,1.0,22,False,None,DecisionTree,0.2,False,2024-02-01 22:01:55.377247,2024-02-01 22:02:00.040432
20,distBased,1.0,22,False,None,DecisionTree,0.3,False,2024-02-01 22:02:00.044851,2024-02-01 22:02:06.201393
30,distBased,1.0,22,False,None,DecisionTree,0.4,False,2024-02-01 22:02:06.205777,2024-02-01 22:02:13.916892
40,distBased,1.0,22,False,None,DecisionTree,0.5,False,2024-02-01 22:02:13.921354,2024-02-01 22:02:23.457523
50,distBased,1.0,22,False,None,DecisionTree,0.6,False,2024-02-01 22:02:23.461916,2024-02-01 22:02:34.004430
60,distBased,1.0,22,False,None,DecisionTree,0.7,False,2024-02-01 22:02:34.008979,2024-02-01 22:02:46.028842
70,distBased,1.0,22,False,None,DecisionTree,0.8,False,2024-02-01 22:02:46.033220,2024-02-01 22:02:57.529716
80,distBased,1.0,22,False,None,DecisionTree,0.9,False,2024-02-01 22:02:57.533018,2024-02-01 22:03:04.451317
90,distBased,1.0,22,False,None,DecisionTree,,,2024-02-01 22:01:52.378728,2024-02-01 22:03:04.454569
100,divDistBased,1.0,22,False,None,DecisionTree,0.1,False,2024-02-01 22:03:04.792148,2024-02-01 22:03:06.801254
110,divDistBased,1.0,22,False,None,DecisionTree,0.2,False,2024-02-01 22:03:06.804664,2024-02-01 22:03:09.856512
120,divDistBased,1.0,22,False,None,DecisionTree,0.3,False,2024-02-01 22:03:09.859960,2024-02-01 22:03:13.857396
130,divDistBased,1.0,22,False,None,DecisionTree,0.4,False,2024-02-01 22:03:13.860780,2024-02-01 22:03:18.839872
140,divDistBased,1.0,22,False,None,DecisionTree,0.5,False,2024-02-01 22:03:18.843208,2024-02-01 22:03:24.800229
150,divDistBased,1.0,22,False,None,DecisionTree,0.6,False,2024-02-01 22:03:24.803556,2024-02-01 22:03:31.718927
