,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,22,False,None,LinearRegression,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.182996
10,distBased,1.0,22,False,None,Lasso,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.230427
20,distBased,1.0,22,False,None,Ridge,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.277790
30,distBased,1.0,22,False,None,ElasticNet,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.340528
40,distBased,1.0,22,False,None,PolynomialRegression,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.346590
50,distBased,1.0,22,False,None,RandomForest,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.639198
60,distBased,1.0,22,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:04.953259
70,distBased,1.0,22,False,None,DecisionTree,0.1,False,2024-03-30 14:17:01.671599,2024-03-30 14:17:05.228480
80,distBased,1.0,22,False,None,LinearRegression,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:08.253747
90,distBased,1.0,22,False,None,Lasso,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:08.553310
100,distBased,1.0,22,False,None,Ridge,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:08.879454
110,distBased,1.0,22,False,None,ElasticNet,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:09.156656
120,distBased,1.0,22,False,None,PolynomialRegression,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:09.162508
130,distBased,1.0,22,False,None,RandomForest,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:09.766565
140,distBased,1.0,22,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:10.373048
150,distBased,1.0,22,False,None,DecisionTree,0.2,False,2024-03-30 14:17:05.231873,2024-03-30 14:17:10.905497
160,distBased,1.0,22,False,None,LinearRegression,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:14.578477
170,distBased,1.0,22,False,None,Lasso,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:15.175765
180,distBased,1.0,22,False,None,Ridge,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:15.764871
190,distBased,1.0,22,False,None,ElasticNet,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:16.342114
200,distBased,1.0,22,False,None,PolynomialRegression,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:16.348890
210,distBased,1.0,22,False,None,RandomForest,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:17.287252
220,distBased,1.0,22,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:18.228912
230,distBased,1.0,22,False,None,DecisionTree,0.3,False,2024-03-30 14:17:10.908808,2024-03-30 14:17:19.021561
240,distBased,1.0,22,False,None,LinearRegression,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:23.230869
250,distBased,1.0,22,False,None,Lasso,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:24.017224
260,distBased,1.0,22,False,None,Ridge,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:24.808934
270,distBased,1.0,22,False,None,ElasticNet,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:25.637000
280,distBased,1.0,22,False,None,PolynomialRegression,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:25.640575
290,distBased,1.0,22,False,None,RandomForest,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:26.775762
300,distBased,1.0,22,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:27.958864
310,distBased,1.0,22,False,None,DecisionTree,0.4,False,2024-03-30 14:17:19.024905,2024-03-30 14:17:29.006009
320,distBased,1.0,22,False,None,LinearRegression,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:33.511035
330,distBased,1.0,22,False,None,Lasso,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:34.621970
340,distBased,1.0,22,False,None,Ridge,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:35.718758
350,distBased,1.0,22,False,None,ElasticNet,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:36.774596
360,distBased,1.0,22,False,None,PolynomialRegression,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:36.778351
370,distBased,1.0,22,False,None,RandomForest,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:38.207396
380,distBased,1.0,22,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:39.673472
390,distBased,1.0,22,False,None,DecisionTree,0.5,False,2024-03-30 14:17:29.009511,2024-03-30 14:17:41.047901
400,distBased,1.0,22,False,None,LinearRegression,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:46.015506
410,distBased,1.0,22,False,None,Lasso,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:47.507650
420,distBased,1.0,22,False,None,Ridge,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:48.992831
430,distBased,1.0,22,False,None,ElasticNet,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:50.474564
440,distBased,1.0,22,False,None,PolynomialRegression,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:50.478156
450,distBased,1.0,22,False,None,RandomForest,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:52.235736
460,distBased,1.0,22,False,None,GradientBoostingTree,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:53.928449
470,distBased,1.0,22,False,None,DecisionTree,0.6,False,2024-03-30 14:17:41.051265,2024-03-30 14:17:55.931008
480,distBased,1.0,22,False,None,LinearRegression,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:01.906958
490,distBased,1.0,22,False,None,Lasso,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:03.558823
500,distBased,1.0,22,False,None,Ridge,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:05.239677
510,distBased,1.0,22,False,None,ElasticNet,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:07.042736
520,distBased,1.0,22,False,None,PolynomialRegression,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:07.046505
530,distBased,1.0,22,False,None,RandomForest,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:09.281424
540,distBased,1.0,22,False,None,GradientBoostingTree,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:11.337418
550,distBased,1.0,22,False,None,DecisionTree,0.7,False,2024-03-30 14:17:55.935761,2024-03-30 14:18:13.264311
560,distBased,1.0,22,False,None,LinearRegression,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:19.408958
570,distBased,1.0,22,False,None,Lasso,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:21.384397
580,distBased,1.0,22,False,None,Ridge,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:23.323813
590,distBased,1.0,22,False,None,ElasticNet,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:25.741499
600,distBased,1.0,22,False,None,PolynomialRegression,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:25.745206
610,distBased,1.0,22,False,None,RandomForest,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:28.387979
620,distBased,1.0,22,False,None,GradientBoostingTree,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:30.750982
630,distBased,1.0,22,False,None,DecisionTree,0.8,False,2024-03-30 14:18:13.267642,2024-03-30 14:18:33.082670
640,distBased,1.0,22,False,None,LinearRegression,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:40.326397
650,distBased,1.0,22,False,None,Lasso,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:45.058483
660,distBased,1.0,22,False,None,Ridge,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:49.751817
670,distBased,1.0,22,False,None,ElasticNet,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:54.478564
680,distBased,1.0,22,False,None,PolynomialRegression,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:54.483595
690,distBased,1.0,22,False,None,RandomForest,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:55.617343
700,distBased,1.0,22,False,None,GradientBoostingTree,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:56.662168
710,distBased,1.0,22,False,None,DecisionTree,0.9,False,2024-03-30 14:18:33.086137,2024-03-30 14:18:57.508141
720,distBased,1.0,22,False,None,DecisionTree,,,2024-03-30 14:17:01.670790,2024-03-30 14:18:57.513167
730,divDistBased,1.0,22,False,None,LinearRegression,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:04.996666
740,divDistBased,1.0,22,False,None,Lasso,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:05.095962
750,divDistBased,1.0,22,False,None,Ridge,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:05.209263
760,divDistBased,1.0,22,False,None,ElasticNet,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:05.347647
770,divDistBased,1.0,22,False,None,PolynomialRegression,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:05.353564
780,divDistBased,1.0,22,False,None,RandomForest,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:06.094294
790,divDistBased,1.0,22,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:06.962915
800,divDistBased,1.0,22,False,None,DecisionTree,0.1,False,2024-03-30 14:18:59.019129,2024-03-30 14:19:07.617119
810,divDistBased,1.0,22,False,None,LinearRegression,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:14.429489
820,divDistBased,1.0,22,False,None,Lasso,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:15.072168
830,divDistBased,1.0,22,False,None,Ridge,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:15.811182
840,divDistBased,1.0,22,False,None,ElasticNet,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:16.542981
850,divDistBased,1.0,22,False,None,PolynomialRegression,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:16.576272
860,divDistBased,1.0,22,False,None,RandomForest,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:17.897985
870,divDistBased,1.0,22,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:19.460376
880,divDistBased,1.0,22,False,None,DecisionTree,0.2,False,2024-03-30 14:19:07.623513,2024-03-30 14:19:20.706850
890,divDistBased,1.0,22,False,None,LinearRegression,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:28.107199
900,divDistBased,1.0,22,False,None,Lasso,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:29.373230
910,divDistBased,1.0,22,False,None,Ridge,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:30.633764
920,divDistBased,1.0,22,False,None,ElasticNet,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:31.898531
930,divDistBased,1.0,22,False,None,PolynomialRegression,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:31.903752
940,divDistBased,1.0,22,False,None,RandomForest,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:33.858921
950,divDistBased,1.0,22,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:35.785287
960,divDistBased,1.0,22,False,None,DecisionTree,0.3,False,2024-03-30 14:19:20.712342,2024-03-30 14:19:37.631219
970,divDistBased,1.0,22,False,None,LinearRegression,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:46.102081
980,divDistBased,1.0,22,False,None,Lasso,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:47.871102
990,divDistBased,1.0,22,False,None,Ridge,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:49.738238
1000,divDistBased,1.0,22,False,None,ElasticNet,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:51.430045
1010,divDistBased,1.0,22,False,None,PolynomialRegression,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:51.441893
1020,divDistBased,1.0,22,False,None,RandomForest,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:53.803767
1030,divDistBased,1.0,22,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:56.234313
1040,divDistBased,1.0,22,False,None,DecisionTree,0.4,False,2024-03-30 14:19:37.635922,2024-03-30 14:19:58.535811
1050,divDistBased,1.0,22,False,None,LinearRegression,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:07.569324
1060,divDistBased,1.0,22,False,None,Lasso,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:09.827815
1070,divDistBased,1.0,22,False,None,Ridge,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:12.079569
1080,divDistBased,1.0,22,False,None,ElasticNet,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:14.443004
1090,divDistBased,1.0,22,False,None,PolynomialRegression,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:14.456251
1100,divDistBased,1.0,22,False,None,RandomForest,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:17.508854
1110,divDistBased,1.0,22,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:20.475028
1120,divDistBased,1.0,22,False,None,DecisionTree,0.5,False,2024-03-30 14:19:58.540736,2024-03-30 14:20:23.286651
1130,divDistBased,1.0,22,False,None,LinearRegression,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:33.052246
1140,divDistBased,1.0,22,False,None,Lasso,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:35.637585
1150,divDistBased,1.0,22,False,None,Ridge,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:38.589652
1160,divDistBased,1.0,22,False,None,ElasticNet,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:41.452330
1170,divDistBased,1.0,22,False,None,PolynomialRegression,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:41.461540
1180,divDistBased,1.0,22,False,None,RandomForest,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:45.143414
1190,divDistBased,1.0,22,False,None,GradientBoostingTree,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:49.006910
1200,divDistBased,1.0,22,False,None,DecisionTree,0.6,False,2024-03-30 14:20:23.292092,2024-03-30 14:20:52.590564
1210,divDistBased,1.0,22,False,None,LinearRegression,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:03.530420
1220,divDistBased,1.0,22,False,None,Lasso,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:07.084513
1230,divDistBased,1.0,22,False,None,Ridge,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:10.633239
1240,divDistBased,1.0,22,False,None,ElasticNet,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:14.203295
1250,divDistBased,1.0,22,False,None,PolynomialRegression,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:14.218824
1260,divDistBased,1.0,22,False,None,RandomForest,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:18.600645
1270,divDistBased,1.0,22,False,None,GradientBoostingTree,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:22.882694
1280,divDistBased,1.0,22,False,None,DecisionTree,0.7,False,2024-03-30 14:20:52.596114,2024-03-30 14:21:26.890691
1290,divDistBased,1.0,22,False,None,LinearRegression,0.8,False,2024-03-30 14:21:26.895484,2024-03-30 14:21:38.409611
1300,divDistBased,1.0,22,False,None,Lasso,0.8,False,2024-03-30 14:21:26.895484,2024-03-30 14:21:42.406127
1310,divDistBased,1.0,22,False,None,Ridge,0.8,False,2024-03-30 14:21:26.895484,2024-03-30 14:21:46.487553
