,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,22,False,None,LinearRegression,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.220498
10,distBased,1.0,22,False,None,Lasso,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.258702
20,distBased,1.0,22,False,None,Ridge,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.291987
30,distBased,1.0,22,False,None,ElasticNet,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.331973
40,distBased,1.0,22,False,None,PolynomialRegression,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.335527
50,distBased,1.0,22,False,None,RandomForest,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.662323
60,distBased,1.0,22,False,None,GradientBoostingTree,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:13.928503
70,distBased,1.0,22,False,None,DecisionTree,0.1,False,2024-03-30 16:11:10.731537,2024-03-30 16:11:14.098095
80,distBased,1.0,22,False,None,LinearRegression,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:16.849724
90,distBased,1.0,22,False,None,Lasso,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:17.171918
100,distBased,1.0,22,False,None,Ridge,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:17.474163
110,distBased,1.0,22,False,None,ElasticNet,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:17.792727
120,distBased,1.0,22,False,None,PolynomialRegression,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:17.796316
130,distBased,1.0,22,False,None,RandomForest,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:18.375225
140,distBased,1.0,22,False,None,GradientBoostingTree,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:18.967870
150,distBased,1.0,22,False,None,DecisionTree,0.2,False,2024-03-30 16:11:14.101447,2024-03-30 16:11:19.489859
160,distBased,1.0,22,False,None,LinearRegression,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:22.624395
170,distBased,1.0,22,False,None,Lasso,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:23.087464
180,distBased,1.0,22,False,None,Ridge,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:23.553875
190,distBased,1.0,22,False,None,ElasticNet,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:24.029180
200,distBased,1.0,22,False,None,PolynomialRegression,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:24.034886
210,distBased,1.0,22,False,None,RandomForest,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:24.760917
220,distBased,1.0,22,False,None,GradientBoostingTree,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:25.436209
230,distBased,1.0,22,False,None,DecisionTree,0.3,False,2024-03-30 16:11:19.493287,2024-03-30 16:11:26.101555
240,distBased,1.0,22,False,None,LinearRegression,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:29.683016
250,distBased,1.0,22,False,None,Lasso,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:30.387351
260,distBased,1.0,22,False,None,Ridge,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:31.144150
270,distBased,1.0,22,False,None,ElasticNet,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:31.856884
280,distBased,1.0,22,False,None,PolynomialRegression,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:31.860523
290,distBased,1.0,22,False,None,RandomForest,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:32.836194
300,distBased,1.0,22,False,None,GradientBoostingTree,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:33.858700
310,distBased,1.0,22,False,None,DecisionTree,0.4,False,2024-03-30 16:11:26.104998,2024-03-30 16:11:34.813899
320,distBased,1.0,22,False,None,LinearRegression,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:38.749113
330,distBased,1.0,22,False,None,Lasso,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:39.687971
340,distBased,1.0,22,False,None,Ridge,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:40.610999
350,distBased,1.0,22,False,None,ElasticNet,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:41.550186
360,distBased,1.0,22,False,None,PolynomialRegression,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:41.556209
370,distBased,1.0,22,False,None,RandomForest,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:42.762711
380,distBased,1.0,22,False,None,GradientBoostingTree,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:43.907040
390,distBased,1.0,22,False,None,DecisionTree,0.5,False,2024-03-30 16:11:34.817320,2024-03-30 16:11:45.009348
400,distBased,1.0,22,False,None,LinearRegression,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:48.947716
410,distBased,1.0,22,False,None,Lasso,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:50.095681
420,distBased,1.0,22,False,None,Ridge,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:51.234857
430,distBased,1.0,22,False,None,ElasticNet,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:52.628471
440,distBased,1.0,22,False,None,PolynomialRegression,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:52.634611
450,distBased,1.0,22,False,None,RandomForest,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:54.044648
460,distBased,1.0,22,False,None,GradientBoostingTree,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:55.353015
470,distBased,1.0,22,False,None,DecisionTree,0.6,False,2024-03-30 16:11:45.012622,2024-03-30 16:11:56.665081
480,distBased,1.0,22,False,None,LinearRegression,0.7,False,2024-03-30 16:11:56.668468,2024-03-30 16:12:00.932993
