,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,8,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:50:51.153153,2024-01-29 00:50:53.164638
10,distBased,0.3,8,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:50:53.166484,2024-01-29 00:50:57.545505
20,distBased,0.3,8,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:50:57.550617,2024-01-29 00:51:03.963426
30,distBased,0.3,8,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:51:03.968372,2024-01-29 00:51:13.288875
40,distBased,0.3,8,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:51:13.294110,2024-01-29 00:51:22.400253
50,distBased,0.3,8,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:51:22.403899,2024-01-29 00:51:32.892918
60,distBased,0.3,8,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:51:32.897388,2024-01-29 00:51:45.653840
70,distBased,0.3,8,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:51:45.658478,2024-01-29 00:51:52.764651
80,distBased,0.3,8,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:51:52.770679,2024-01-29 00:51:57.666269
90,distBased,0.3,8,True,DecisionTree,DecisionTree,,,2024-01-29 00:50:51.123911,2024-01-29 00:51:57.671579
100,distBased,0.4,11,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:51:58.472324,2024-01-29 00:52:01.982471
110,distBased,0.4,11,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:52:01.985793,2024-01-29 00:52:05.735525
120,distBased,0.4,11,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:52:05.740062,2024-01-29 00:52:09.809913
130,distBased,0.4,11,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:52:09.814406,2024-01-29 00:52:14.031744
140,distBased,0.4,11,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:52:14.036298,2024-01-29 00:52:18.294616
150,distBased,0.4,11,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:52:18.299031,2024-01-29 00:52:22.639719
160,distBased,0.4,11,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:52:22.644286,2024-01-29 00:52:26.911708
170,distBased,0.4,11,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:52:26.915684,2024-01-29 00:52:30.675664
180,distBased,0.4,11,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:52:30.680549,2024-01-29 00:52:36.711025
190,distBased,0.4,11,True,DecisionTree,DecisionTree,,,2024-01-29 00:51:58.442807,2024-01-29 00:52:36.715526
200,distBased,0.5,14,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:52:37.440571,2024-01-29 00:52:41.869819
210,distBased,0.5,14,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:52:41.874239,2024-01-29 00:52:46.428516
220,distBased,0.5,14,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:52:46.433036,2024-01-29 00:52:51.393349
230,distBased,0.5,14,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:52:51.399568,2024-01-29 00:52:56.236696
240,distBased,0.5,14,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:52:56.241648,2024-01-29 00:53:00.890678
250,distBased,0.5,14,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:53:00.895894,2024-01-29 00:53:05.944370
260,distBased,0.5,14,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:53:05.950472,2024-01-29 00:53:11.355802
270,distBased,0.5,14,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:53:11.361147,2024-01-29 00:53:17.800472
280,distBased,0.5,14,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:53:17.806583,2024-01-29 00:53:24.280737
290,distBased,0.5,14,True,DecisionTree,DecisionTree,,,2024-01-29 00:52:37.410986,2024-01-29 00:53:24.285302
300,distBased,0.6,17,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:53:25.154123,2024-01-29 00:53:29.858525
310,distBased,0.6,17,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:53:29.861814,2024-01-29 00:53:33.980157
320,distBased,0.6,17,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:53:33.983437,2024-01-29 00:53:38.962911
330,distBased,0.6,17,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:53:38.967414,2024-01-29 00:53:44.320963
340,distBased,0.6,17,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:53:44.325447,2024-01-29 00:53:49.856802
350,distBased,0.6,17,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:53:49.862851,2024-01-29 00:53:56.060708
360,distBased,0.6,17,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:53:56.066147,2024-01-29 00:54:02.720185
370,distBased,0.6,17,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:54:02.724659,2024-01-29 00:54:18.529935
380,distBased,0.6,17,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:54:18.534409,2024-01-29 00:54:34.615142
390,distBased,0.6,17,True,DecisionTree,DecisionTree,,,2024-01-29 00:53:25.127073,2024-01-29 00:54:34.618492
400,divDistBased,0.3,8,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:54:35.815393,2024-01-29 00:54:38.512374
410,divDistBased,0.3,8,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:54:38.516922,2024-01-29 00:54:42.893987
