,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,34,False,None,LinearRegression,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:26.374458
10,distBased,1.0,34,False,None,Lasso,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:26.642202
20,distBased,1.0,34,False,None,Ridge,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:27.019473
30,distBased,1.0,34,False,None,ElasticNet,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:27.422629
40,distBased,1.0,34,False,None,PolynomialRegression,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:27.427527
50,distBased,1.0,34,False,None,RandomForest,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:27.931440
60,distBased,1.0,34,False,None,GradientBoostingTree,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:28.404928
70,distBased,1.0,34,False,None,DecisionTree,0.1,False,2024-03-30 16:07:22.738746,2024-03-30 16:07:28.781626
80,distBased,1.0,34,False,None,LinearRegression,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:33.326404
90,distBased,1.0,34,False,None,Lasso,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:33.932434
100,distBased,1.0,34,False,None,Ridge,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:34.552486
110,distBased,1.0,34,False,None,ElasticNet,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:35.169709
120,distBased,1.0,34,False,None,PolynomialRegression,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:35.174492
130,distBased,1.0,34,False,None,RandomForest,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:35.938534
140,distBased,1.0,34,False,None,GradientBoostingTree,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:36.701747
150,distBased,1.0,34,False,None,DecisionTree,0.2,False,2024-03-30 16:07:28.786065,2024-03-30 16:07:37.358956
160,distBased,1.0,34,False,None,LinearRegression,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:43.266556
170,distBased,1.0,34,False,None,Lasso,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:44.444840
180,distBased,1.0,34,False,None,Ridge,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:45.440235
190,distBased,1.0,34,False,None,ElasticNet,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:46.648645
200,distBased,1.0,34,False,None,PolynomialRegression,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:46.654501
210,distBased,1.0,34,False,None,RandomForest,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:47.443964
220,distBased,1.0,34,False,None,GradientBoostingTree,0.3,False,2024-03-30 16:07:37.363593,2024-03-30 16:07:48.176716
