,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,34,False,None,LinearRegression,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:29.707054
10,distBased,1.0,34,False,None,Lasso,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:29.923718
20,distBased,1.0,34,False,None,Ridge,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:30.152363
30,distBased,1.0,34,False,None,ElasticNet,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:30.387074
40,distBased,1.0,34,False,None,PolynomialRegression,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:30.390630
50,distBased,1.0,34,False,None,RandomForest,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:30.611102
60,distBased,1.0,34,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:30.822382
70,distBased,1.0,34,False,None,DecisionTree,0.1,False,2024-03-30 14:15:27.801548,2024-03-30 14:15:31.026251
80,distBased,1.0,34,False,None,LinearRegression,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:33.614156
90,distBased,1.0,34,False,None,Lasso,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:34.034857
100,distBased,1.0,34,False,None,Ridge,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:34.462677
110,distBased,1.0,34,False,None,ElasticNet,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:35.121031
120,distBased,1.0,34,False,None,PolynomialRegression,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:35.127545
130,distBased,1.0,34,False,None,RandomForest,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:35.646425
140,distBased,1.0,34,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:36.075506
150,distBased,1.0,34,False,None,DecisionTree,0.2,False,2024-03-30 14:15:31.029666,2024-03-30 14:15:36.438029
160,distBased,1.0,34,False,None,LinearRegression,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:40.340863
170,distBased,1.0,34,False,None,Lasso,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:41.101134
180,distBased,1.0,34,False,None,Ridge,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:41.730875
190,distBased,1.0,34,False,None,ElasticNet,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:42.483315
200,distBased,1.0,34,False,None,PolynomialRegression,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:42.488110
210,distBased,1.0,34,False,None,RandomForest,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:43.166216
220,distBased,1.0,34,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:43.822447
230,distBased,1.0,34,False,None,DecisionTree,0.3,False,2024-03-30 14:15:36.442151,2024-03-30 14:15:44.433466
240,distBased,1.0,34,False,None,LinearRegression,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:24.242552
250,distBased,1.0,34,False,None,Lasso,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:25.852654
260,distBased,1.0,34,False,None,Ridge,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:27.171788
270,distBased,1.0,34,False,None,ElasticNet,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:29.968471
280,distBased,1.0,34,False,None,PolynomialRegression,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:29.974006
290,distBased,1.0,34,False,None,RandomForest,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:32.731933
300,distBased,1.0,34,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:35.379309
310,distBased,1.0,34,False,None,DecisionTree,0.4,False,2024-03-30 14:15:44.437023,2024-03-30 14:18:37.816602
320,distBased,1.0,34,False,None,LinearRegression,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:48.032854
330,distBased,1.0,34,False,None,Lasso,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:50.057338
340,distBased,1.0,34,False,None,Ridge,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:51.960180
350,distBased,1.0,34,False,None,ElasticNet,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:54.186540
360,distBased,1.0,34,False,None,PolynomialRegression,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:54.199254
370,distBased,1.0,34,False,None,RandomForest,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:56.499409
380,distBased,1.0,34,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:21:58.541804
390,distBased,1.0,34,False,None,DecisionTree,0.5,False,2024-03-30 14:18:37.824044,2024-03-30 14:22:00.356823
400,distBased,1.0,34,False,None,LinearRegression,0.6,False,2024-03-30 14:22:00.360208,2024-03-30 14:25:31.739205
