,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,34,False,None,LinearRegression,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:34.365908
10,distBased,1.0,34,False,None,Lasso,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:34.631506
20,distBased,1.0,34,False,None,Ridge,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:34.891721
30,distBased,1.0,34,False,None,ElasticNet,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:35.153486
40,distBased,1.0,34,False,None,PolynomialRegression,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:35.156962
50,distBased,1.0,34,False,None,RandomForest,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:35.385154
60,distBased,1.0,34,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:35.651252
70,distBased,1.0,34,False,None,DecisionTree,0.1,False,2024-03-30 14:15:32.161173,2024-03-30 14:15:35.828809
80,distBased,1.0,34,False,None,LinearRegression,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:38.485295
90,distBased,1.0,34,False,None,Lasso,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:38.942506
100,distBased,1.0,34,False,None,Ridge,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:39.386568
110,distBased,1.0,34,False,None,ElasticNet,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:39.830742
120,distBased,1.0,34,False,None,PolynomialRegression,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:39.834241
130,distBased,1.0,34,False,None,RandomForest,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:40.316935
140,distBased,1.0,34,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:40.737413
150,distBased,1.0,34,False,None,DecisionTree,0.2,False,2024-03-30 14:15:35.832042,2024-03-30 14:15:41.089516
160,distBased,1.0,34,False,None,LinearRegression,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:44.800218
170,distBased,1.0,34,False,None,Lasso,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:45.599638
180,distBased,1.0,34,False,None,Ridge,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:46.236693
190,distBased,1.0,34,False,None,ElasticNet,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:47.034016
200,distBased,1.0,34,False,None,PolynomialRegression,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:47.037537
210,distBased,1.0,34,False,None,RandomForest,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:47.699219
220,distBased,1.0,34,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:48.314377
230,distBased,1.0,34,False,None,DecisionTree,0.3,False,2024-03-30 14:15:41.092803,2024-03-30 14:15:48.920860
240,distBased,1.0,34,False,None,LinearRegression,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:46.469489
250,distBased,1.0,34,False,None,Lasso,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:47.569391
260,distBased,1.0,34,False,None,Ridge,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:48.738101
270,distBased,1.0,34,False,None,ElasticNet,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:50.218638
280,distBased,1.0,34,False,None,PolynomialRegression,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:50.224058
290,distBased,1.0,34,False,None,RandomForest,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:51.733037
300,distBased,1.0,34,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:53.063316
310,distBased,1.0,34,False,None,DecisionTree,0.4,False,2024-03-30 14:15:48.924090,2024-03-30 14:16:54.336153
320,distBased,1.0,34,False,None,LinearRegression,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:28.598441
330,distBased,1.0,34,False,None,Lasso,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:30.561102
340,distBased,1.0,34,False,None,Ridge,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:32.453240
350,distBased,1.0,34,False,None,ElasticNet,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:34.640892
360,distBased,1.0,34,False,None,PolynomialRegression,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:34.650123
370,distBased,1.0,34,False,None,RandomForest,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:36.798192
380,distBased,1.0,34,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:38.730686
390,distBased,1.0,34,False,None,DecisionTree,0.5,False,2024-03-30 14:16:54.340612,2024-03-30 14:20:40.484511
400,distBased,1.0,34,False,None,LinearRegression,0.6,False,2024-03-30 14:20:40.487886,2024-03-30 14:24:19.929176
410,distBased,1.0,34,False,None,Lasso,0.6,False,2024-03-30 14:20:40.487886,2024-03-30 14:24:23.482865
