,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,21,False,None,DecisionTree,0.1,False,2024-02-01 22:01:21.118730,2024-02-01 22:01:23.977566
10,distBased,1.0,21,False,None,DecisionTree,0.2,False,2024-02-01 22:01:23.979827,2024-02-01 22:01:28.503443
20,distBased,1.0,21,False,None,DecisionTree,0.3,False,2024-02-01 22:01:28.508222,2024-02-01 22:01:35.023189
30,distBased,1.0,21,False,None,DecisionTree,0.4,False,2024-02-01 22:01:35.028050,2024-02-01 22:01:43.159396
40,distBased,1.0,21,False,None,DecisionTree,0.5,False,2024-02-01 22:01:43.164240,2024-02-01 22:01:52.925372
50,distBased,1.0,21,False,None,DecisionTree,0.6,False,2024-02-01 22:01:52.929838,2024-02-01 22:02:03.019354
60,distBased,1.0,21,False,None,DecisionTree,0.7,False,2024-02-01 22:02:03.023882,2024-02-01 22:02:13.527238
70,distBased,1.0,21,False,None,DecisionTree,0.8,False,2024-02-01 22:02:13.530545,2024-02-01 22:02:22.499102
80,distBased,1.0,21,False,None,DecisionTree,0.9,False,2024-02-01 22:02:22.502421,2024-02-01 22:02:33.912089
90,distBased,1.0,21,False,None,DecisionTree,,,2024-02-01 22:01:21.117902,2024-02-01 22:02:33.916535
100,divDistBased,1.0,21,False,None,DecisionTree,0.1,False,2024-02-01 22:02:34.554165,2024-02-01 22:02:37.779703
110,divDistBased,1.0,21,False,None,DecisionTree,0.2,False,2024-02-01 22:02:37.785198,2024-02-01 22:02:42.183571
120,divDistBased,1.0,21,False,None,DecisionTree,0.3,False,2024-02-01 22:02:42.188388,2024-02-01 22:02:47.845979
130,divDistBased,1.0,21,False,None,DecisionTree,0.4,False,2024-02-01 22:02:47.850603,2024-02-01 22:02:54.945127
140,divDistBased,1.0,21,False,None,DecisionTree,0.5,False,2024-02-01 22:02:54.949940,2024-02-01 22:03:03.475470
150,divDistBased,1.0,21,False,None,DecisionTree,0.6,False,2024-02-01 22:03:03.480161,2024-02-01 22:03:13.443278
160,divDistBased,1.0,21,False,None,DecisionTree,0.7,False,2024-02-01 22:03:13.448283,2024-02-01 22:03:24.782500
170,divDistBased,1.0,21,False,None,DecisionTree,0.8,False,2024-02-01 22:03:24.787035,2024-02-01 22:03:37.744734
180,divDistBased,1.0,21,False,None,DecisionTree,0.9,False,2024-02-01 22:03:37.749462,2024-02-01 22:03:47.377363
190,divDistBased,1.0,21,False,None,DecisionTree,,,2024-02-01 22:02:34.552953,2024-02-01 22:03:47.382094
200,henard,1.0,21,False,None,DecisionTree,0.1,False,2024-02-01 22:03:47.915743,2024-02-01 22:03:50.656788
210,henard,1.0,21,False,None,DecisionTree,0.2,False,2024-02-01 22:03:50.661338,2024-02-01 22:03:54.292787
220,henard,1.0,21,False,None,DecisionTree,0.3,False,2024-02-01 22:03:54.296186,2024-02-01 22:03:58.070365
230,henard,1.0,21,False,None,DecisionTree,0.4,False,2024-02-01 22:03:58.073771,2024-02-01 22:04:02.727736
240,henard,1.0,21,False,None,DecisionTree,0.5,False,2024-02-01 22:04:02.731058,2024-02-01 22:04:08.376765
250,henard,1.0,21,False,None,DecisionTree,0.6,False,2024-02-01 22:04:08.380152,2024-02-01 22:04:14.949785
260,henard,1.0,21,False,None,DecisionTree,0.7,False,2024-02-01 22:04:14.953159,2024-02-01 22:04:22.454278
270,henard,1.0,21,False,None,DecisionTree,0.8,False,2024-02-01 22:04:22.457689,2024-02-01 22:04:30.904465
280,henard,1.0,21,False,None,DecisionTree,0.9,False,2024-02-01 22:04:30.907969,2024-02-01 22:04:38.398442
290,henard,1.0,21,False,None,DecisionTree,,,2024-02-01 22:03:47.914926,2024-02-01 22:04:38.402931
300,random,1.0,21,False,None,DecisionTree,0.1,False,2024-02-01 22:04:38.925473,2024-02-01 22:04:41.838754
310,random,1.0,21,False,None,DecisionTree,0.2,False,2024-02-01 22:04:41.843317,2024-02-01 22:04:46.113137
320,random,1.0,21,False,None,DecisionTree,0.3,False,2024-02-01 22:04:46.117687,2024-02-01 22:04:51.786441
330,random,1.0,21,False,None,DecisionTree,0.4,False,2024-02-01 22:04:51.791182,2024-02-01 22:04:58.916950
340,random,1.0,21,False,None,DecisionTree,0.5,False,2024-02-01 22:04:58.921724,2024-02-01 22:05:07.535648
350,random,1.0,21,False,None,DecisionTree,0.6,False,2024-02-01 22:05:07.540314,2024-02-01 22:05:17.433022
360,random,1.0,21,False,None,DecisionTree,0.7,False,2024-02-01 22:05:17.437654,2024-02-01 22:05:28.873295
370,random,1.0,21,False,None,DecisionTree,0.8,False,2024-02-01 22:05:28.877932,2024-02-01 22:05:41.819730
380,random,1.0,21,False,None,DecisionTree,0.9,False,2024-02-01 22:05:41.824373,2024-02-01 22:05:51.518027
390,random,1.0,21,False,None,DecisionTree,,,2024-02-01 22:04:38.924691,2024-02-01 22:05:51.522847
400,solverBased,1.0,21,False,None,DecisionTree,0.1,False,2024-02-01 22:05:52.061342,2024-02-01 22:05:54.777399
410,solverBased,1.0,21,False,None,DecisionTree,0.2,False,2024-02-01 22:05:54.781946,2024-02-01 22:05:58.975710
420,solverBased,1.0,21,False,None,DecisionTree,0.3,False,2024-02-01 22:05:58.980453,2024-02-01 22:06:04.657208
430,solverBased,1.0,21,False,None,DecisionTree,0.4,False,2024-02-01 22:06:04.661867,2024-02-01 22:06:11.587893
440,solverBased,1.0,21,False,None,DecisionTree,0.5,False,2024-02-01 22:06:11.592516,2024-02-01 22:06:20.018573
450,solverBased,1.0,21,False,None,DecisionTree,0.6,False,2024-02-01 22:06:20.023294,2024-02-01 22:06:29.841272
460,solverBased,1.0,21,False,None,DecisionTree,0.7,False,2024-02-01 22:06:29.845839,2024-02-01 22:06:41.082199
470,solverBased,1.0,21,False,None,DecisionTree,0.8,False,2024-02-01 22:06:41.086854,2024-02-01 22:06:53.961627
480,solverBased,1.0,21,False,None,DecisionTree,0.9,False,2024-02-01 22:06:53.966508,2024-02-01 22:07:03.756359
490,solverBased,1.0,21,False,None,DecisionTree,,,2024-02-01 22:05:52.060547,2024-02-01 22:07:03.760912
500,twise,1.0,21,False,None,DecisionTree,0.1,False,2024-02-01 22:07:04.288609,2024-02-01 22:07:07.095188
510,twise,1.0,21,False,None,DecisionTree,0.2,False,2024-02-01 22:07:07.099928,2024-02-01 22:07:11.326135
520,twise,1.0,21,False,None,DecisionTree,0.3,False,2024-02-01 22:07:11.330722,2024-02-01 22:07:16.959142
530,twise,1.0,21,False,None,DecisionTree,0.4,False,2024-02-01 22:07:16.964108,2024-02-01 22:07:24.213607
540,twise,1.0,21,False,None,DecisionTree,0.5,False,2024-02-01 22:07:24.218067,2024-02-01 22:07:32.701037
550,twise,1.0,21,False,None,DecisionTree,0.6,False,2024-02-01 22:07:32.705609,2024-02-01 22:07:42.640974
560,twise,1.0,21,False,None,DecisionTree,0.7,False,2024-02-01 22:07:42.645610,2024-02-01 22:07:53.985880
570,twise,1.0,21,False,None,DecisionTree,0.8,False,2024-02-01 22:07:53.990399,2024-02-01 22:08:06.775054
580,twise,1.0,21,False,None,DecisionTree,0.9,False,2024-02-01 22:08:06.779885,2024-02-01 22:08:16.611253
590,twise,1.0,21,False,None,DecisionTree,,,2024-02-01 22:07:04.287790,2024-02-01 22:08:16.615844
600,distBased,0.3,5,True,DecisionTree,DecisionTree,0.1,False,2024-02-01 22:08:17.206577,2024-02-01 22:08:19.926265
610,distBased,0.3,5,True,DecisionTree,DecisionTree,0.2,False,2024-02-01 22:08:19.930647,2024-02-01 22:08:24.163696
