,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,21,False,None,LinearRegression,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:13:59.759564
10,distBased,1.0,21,False,None,Lasso,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:13:59.782373
20,distBased,1.0,21,False,None,Ridge,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:13:59.810211
30,distBased,1.0,21,False,None,ElasticNet,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:13:59.840144
40,distBased,1.0,21,False,None,PolynomialRegression,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:13:59.844023
50,distBased,1.0,21,False,None,RandomForest,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:14:00.045961
60,distBased,1.0,21,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:14:00.238542
70,distBased,1.0,21,False,None,DecisionTree,0.1,False,2024-03-30 14:13:58.297590,2024-03-30 14:14:00.408380
80,distBased,1.0,21,False,None,LinearRegression,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:01.963777
90,distBased,1.0,21,False,None,Lasso,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:02.117490
100,distBased,1.0,21,False,None,Ridge,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:02.275196
110,distBased,1.0,21,False,None,ElasticNet,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:02.431797
120,distBased,1.0,21,False,None,PolynomialRegression,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:02.435592
130,distBased,1.0,21,False,None,RandomForest,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:02.767909
140,distBased,1.0,21,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:03.112280
150,distBased,1.0,21,False,None,DecisionTree,0.2,False,2024-03-30 14:14:00.412096,2024-03-30 14:14:03.389502
160,distBased,1.0,21,False,None,LinearRegression,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:05.098100
170,distBased,1.0,21,False,None,Lasso,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:05.379958
180,distBased,1.0,21,False,None,Ridge,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:05.662524
190,distBased,1.0,21,False,None,ElasticNet,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:05.960987
200,distBased,1.0,21,False,None,PolynomialRegression,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:05.964862
210,distBased,1.0,21,False,None,RandomForest,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:06.413818
220,distBased,1.0,21,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:06.861722
230,distBased,1.0,21,False,None,DecisionTree,0.3,False,2024-03-30 14:14:03.393340,2024-03-30 14:14:07.273230
240,distBased,1.0,21,False,None,LinearRegression,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:09.170349
250,distBased,1.0,21,False,None,Lasso,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:09.588618
260,distBased,1.0,21,False,None,Ridge,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:09.996265
270,distBased,1.0,21,False,None,ElasticNet,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:10.409316
280,distBased,1.0,21,False,None,PolynomialRegression,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:10.413206
290,distBased,1.0,21,False,None,RandomForest,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:11.000639
300,distBased,1.0,21,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:11.577328
310,distBased,1.0,21,False,None,DecisionTree,0.4,False,2024-03-30 14:14:07.276943,2024-03-30 14:14:12.102066
320,distBased,1.0,21,False,None,LinearRegression,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:14.123932
330,distBased,1.0,21,False,None,Lasso,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:14.654889
340,distBased,1.0,21,False,None,Ridge,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:15.190760
350,distBased,1.0,21,False,None,ElasticNet,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:15.731068
360,distBased,1.0,21,False,None,PolynomialRegression,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:15.735066
370,distBased,1.0,21,False,None,RandomForest,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:16.447935
380,distBased,1.0,21,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:17.181941
390,distBased,1.0,21,False,None,DecisionTree,0.5,False,2024-03-30 14:14:12.105319,2024-03-30 14:14:17.839854
400,distBased,1.0,21,False,None,LinearRegression,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:20.165745
410,distBased,1.0,21,False,None,Lasso,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:20.832192
420,distBased,1.0,21,False,None,Ridge,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:21.499078
430,distBased,1.0,21,False,None,ElasticNet,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:22.164162
440,distBased,1.0,21,False,None,PolynomialRegression,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:22.167815
450,distBased,1.0,21,False,None,RandomForest,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:23.021827
460,distBased,1.0,21,False,None,GradientBoostingTree,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:23.856528
470,distBased,1.0,21,False,None,DecisionTree,0.6,False,2024-03-30 14:14:17.843990,2024-03-30 14:14:24.637299
480,distBased,1.0,21,False,None,LinearRegression,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:26.977453
490,distBased,1.0,21,False,None,Lasso,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:27.763845
500,distBased,1.0,21,False,None,Ridge,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:28.554913
510,distBased,1.0,21,False,None,ElasticNet,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:29.368436
520,distBased,1.0,21,False,None,PolynomialRegression,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:29.372024
530,distBased,1.0,21,False,None,RandomForest,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:30.362572
540,distBased,1.0,21,False,None,GradientBoostingTree,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:31.329047
550,distBased,1.0,21,False,None,DecisionTree,0.7,False,2024-03-30 14:14:24.640534,2024-03-30 14:14:32.237015
560,distBased,1.0,21,False,None,LinearRegression,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:34.730285
570,distBased,1.0,21,False,None,Lasso,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:35.642274
580,distBased,1.0,21,False,None,Ridge,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:36.556116
590,distBased,1.0,21,False,None,ElasticNet,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:37.469214
600,distBased,1.0,21,False,None,PolynomialRegression,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:37.472622
610,distBased,1.0,21,False,None,RandomForest,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:38.603694
620,distBased,1.0,21,False,None,GradientBoostingTree,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:39.778918
630,distBased,1.0,21,False,None,DecisionTree,0.8,False,2024-03-30 14:14:32.240260,2024-03-30 14:14:40.826631
640,distBased,1.0,21,False,None,LinearRegression,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:43.473532
650,distBased,1.0,21,False,None,Lasso,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:44.513217
660,distBased,1.0,21,False,None,Ridge,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:45.552385
670,distBased,1.0,21,False,None,ElasticNet,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:46.596341
680,distBased,1.0,21,False,None,PolynomialRegression,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:46.599811
690,distBased,1.0,21,False,None,RandomForest,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:46.872612
700,distBased,1.0,21,False,None,GradientBoostingTree,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:47.112309
710,distBased,1.0,21,False,None,DecisionTree,0.9,False,2024-03-30 14:14:40.829921,2024-03-30 14:14:47.294101
720,distBased,1.0,21,False,None,DecisionTree,,,2024-03-30 14:13:58.296835,2024-03-30 14:14:47.297267
730,divDistBased,1.0,21,False,None,LinearRegression,0.1,False,2024-03-30 14:14:47.660648,2024-03-30 14:14:49.031624
740,divDistBased,1.0,21,False,None,Lasso,0.1,False,2024-03-30 14:14:47.660648,2024-03-30 14:14:49.054754
750,divDistBased,1.0,21,False,None,Ridge,0.1,False,2024-03-30 14:14:47.660648,2024-03-30 14:14:49.079939
760,divDistBased,1.0,21,False,None,ElasticNet,0.1,False,2024-03-30 14:14:47.660648,2024-03-30 14:14:49.107524
770,divDistBased,1.0,21,False,None,PolynomialRegression,0.1,False,2024-03-30 14:14:47.660648,2024-03-30 14:14:49.110869
780,divDistBased,1.0,21,False,None,RandomForest,0.1,False,2024-03-30 14:14:47.660648,2024-03-30 14:14:49.288950
