,importance
compressionZpaq,0.5068596453782681
level8,0.2220639735709704
level9,0.1759323179941087
level3,0.027593847597956876
level1,0.023118348833300443
level2,0.018567012951096737
compressionLrzip,0.016371614957435932
level7,0.00606760343865455
compressionBzip2,0.0026515641494223017
compressionGzip,0.00042044061502576866
disableCompressibilityTesting,0.00026950526014737545
level6,3.7829759744359275e-05
encryption,2.6784664792050717e-05
level5,9.762218806979265e-06
level4,6.854986512848774e-06
compression,2.5871059062045057e-06
unlimitedWindowSize,1.6093388558874495e-07
#yes,1.4558396454492604e-07
compressionLzo,0.0
