,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,14,False,None,DecisionTree,0.1,False,2024-01-31 23:41:26.384975,2024-01-31 23:41:28.016013
10,distBased,1.0,14,False,None,DecisionTree,0.2,False,2024-01-31 23:41:28.017456,2024-01-31 23:41:30.424924
20,distBased,1.0,14,False,None,DecisionTree,0.3,False,2024-01-31 23:41:30.428098,2024-01-31 23:41:33.567744
30,distBased,1.0,14,False,None,DecisionTree,0.4,False,2024-01-31 23:41:33.570817,2024-01-31 23:41:37.486721
40,distBased,1.0,14,False,None,DecisionTree,0.5,False,2024-01-31 23:41:37.490007,2024-01-31 23:41:42.142842
50,distBased,1.0,14,False,None,DecisionTree,0.6,False,2024-01-31 23:41:42.145890,2024-01-31 23:41:47.619865
60,distBased,1.0,14,False,None,DecisionTree,0.7,False,2024-01-31 23:41:47.623180,2024-01-31 23:41:53.985661
70,distBased,1.0,14,False,None,DecisionTree,0.8,False,2024-01-31 23:41:53.989046,2024-01-31 23:42:01.147743
80,distBased,1.0,14,False,None,DecisionTree,0.9,False,2024-01-31 23:42:01.151308,2024-01-31 23:42:06.911657
90,distBased,1.0,14,False,None,DecisionTree,,,2024-01-31 23:41:26.384412,2024-01-31 23:42:06.915116
100,divDistBased,1.0,14,False,None,DecisionTree,0.1,False,2024-01-31 23:42:07.197909,2024-01-31 23:42:08.949136
110,divDistBased,1.0,14,False,None,DecisionTree,0.2,False,2024-01-31 23:42:08.952680,2024-01-31 23:42:11.516105
120,divDistBased,1.0,14,False,None,DecisionTree,0.3,False,2024-01-31 23:42:11.519618,2024-01-31 23:42:14.919525
130,divDistBased,1.0,14,False,None,DecisionTree,0.4,False,2024-01-31 23:42:14.923143,2024-01-31 23:42:19.116282
140,divDistBased,1.0,14,False,None,DecisionTree,0.5,False,2024-01-31 23:42:19.119914,2024-01-31 23:42:24.146114
150,divDistBased,1.0,14,False,None,DecisionTree,0.6,False,2024-01-31 23:42:24.149831,2024-01-31 23:42:30.023627
160,divDistBased,1.0,14,False,None,DecisionTree,0.7,False,2024-01-31 23:42:30.027286,2024-01-31 23:42:36.754800
170,divDistBased,1.0,14,False,None,DecisionTree,0.8,False,2024-01-31 23:42:36.758467,2024-01-31 23:42:44.264572
180,divDistBased,1.0,14,False,None,DecisionTree,0.9,False,2024-01-31 23:42:44.268203,2024-01-31 23:42:49.940546
190,divDistBased,1.0,14,False,None,DecisionTree,,,2024-01-31 23:42:07.197316,2024-01-31 23:42:49.944172
200,henard,1.0,14,False,None,DecisionTree,0.1,False,2024-01-31 23:42:50.221552,2024-01-31 23:42:51.967089
210,henard,1.0,14,False,None,DecisionTree,0.2,False,2024-01-31 23:42:51.970563,2024-01-31 23:42:54.550261
220,henard,1.0,14,False,None,DecisionTree,0.3,False,2024-01-31 23:42:54.553903,2024-01-31 23:42:57.949296
230,henard,1.0,14,False,None,DecisionTree,0.4,False,2024-01-31 23:42:57.952947,2024-01-31 23:43:02.181113
240,henard,1.0,14,False,None,DecisionTree,0.5,False,2024-01-31 23:43:02.184647,2024-01-31 23:43:07.211977
250,henard,1.0,14,False,None,DecisionTree,0.6,False,2024-01-31 23:43:07.215459,2024-01-31 23:43:13.055044
260,henard,1.0,14,False,None,DecisionTree,0.7,False,2024-01-31 23:43:13.058641,2024-01-31 23:43:19.749032
270,henard,1.0,14,False,None,DecisionTree,0.8,False,2024-01-31 23:43:19.752563,2024-01-31 23:43:27.258355
280,henard,1.0,14,False,None,DecisionTree,0.9,False,2024-01-31 23:43:27.261972,2024-01-31 23:43:33.002531
290,henard,1.0,14,False,None,DecisionTree,,,2024-01-31 23:42:50.221042,2024-01-31 23:43:33.006030
300,random,1.0,14,False,None,DecisionTree,0.1,False,2024-01-31 23:43:33.286423,2024-01-31 23:43:35.053290
310,random,1.0,14,False,None,DecisionTree,0.2,False,2024-01-31 23:43:35.056738,2024-01-31 23:43:37.646557
320,random,1.0,14,False,None,DecisionTree,0.3,False,2024-01-31 23:43:37.650103,2024-01-31 23:43:41.065098
330,random,1.0,14,False,None,DecisionTree,0.4,False,2024-01-31 23:43:41.068525,2024-01-31 23:43:45.307691
340,random,1.0,14,False,None,DecisionTree,0.5,False,2024-01-31 23:43:45.311232,2024-01-31 23:43:50.366877
350,random,1.0,14,False,None,DecisionTree,0.6,False,2024-01-31 23:43:50.370428,2024-01-31 23:43:56.280909
360,random,1.0,14,False,None,DecisionTree,0.7,False,2024-01-31 23:43:56.284431,2024-01-31 23:44:03.013592
370,random,1.0,14,False,None,DecisionTree,0.8,False,2024-01-31 23:44:03.017130,2024-01-31 23:44:10.555129
380,random,1.0,14,False,None,DecisionTree,0.9,False,2024-01-31 23:44:10.558675,2024-01-31 23:44:16.219151
390,random,1.0,14,False,None,DecisionTree,,,2024-01-31 23:43:33.285910,2024-01-31 23:44:16.222667
400,solverBased,1.0,14,False,None,DecisionTree,0.1,False,2024-01-31 23:44:16.504409,2024-01-31 23:44:18.266823
410,solverBased,1.0,14,False,None,DecisionTree,0.2,False,2024-01-31 23:44:18.270268,2024-01-31 23:44:20.874494
420,solverBased,1.0,14,False,None,DecisionTree,0.3,False,2024-01-31 23:44:20.877942,2024-01-31 23:44:24.297525
430,solverBased,1.0,14,False,None,DecisionTree,0.4,False,2024-01-31 23:44:24.301086,2024-01-31 23:44:28.549155
440,solverBased,1.0,14,False,None,DecisionTree,0.5,False,2024-01-31 23:44:28.552682,2024-01-31 23:44:33.592578
450,solverBased,1.0,14,False,None,DecisionTree,0.6,False,2024-01-31 23:44:33.596163,2024-01-31 23:44:39.502071
460,solverBased,1.0,14,False,None,DecisionTree,0.7,False,2024-01-31 23:44:39.505637,2024-01-31 23:44:46.209214
470,solverBased,1.0,14,False,None,DecisionTree,0.8,False,2024-01-31 23:44:46.212822,2024-01-31 23:44:53.702516
480,solverBased,1.0,14,False,None,DecisionTree,0.9,False,2024-01-31 23:44:53.706021,2024-01-31 23:44:59.341433
490,solverBased,1.0,14,False,None,DecisionTree,,,2024-01-31 23:44:16.503860,2024-01-31 23:44:59.345098
500,twise,1.0,14,False,None,DecisionTree,0.1,False,2024-01-31 23:44:59.622484,2024-01-31 23:45:01.379413
510,twise,1.0,14,False,None,DecisionTree,0.2,False,2024-01-31 23:45:01.383158,2024-01-31 23:45:03.963879
520,twise,1.0,14,False,None,DecisionTree,0.3,False,2024-01-31 23:45:03.967421,2024-01-31 23:45:07.357070
530,twise,1.0,14,False,None,DecisionTree,0.4,False,2024-01-31 23:45:07.360590,2024-01-31 23:45:11.591647
540,twise,1.0,14,False,None,DecisionTree,0.5,False,2024-01-31 23:45:11.595246,2024-01-31 23:45:16.623108
550,twise,1.0,14,False,None,DecisionTree,0.6,False,2024-01-31 23:45:16.626676,2024-01-31 23:45:22.470684
560,twise,1.0,14,False,None,DecisionTree,0.7,False,2024-01-31 23:45:22.474198,2024-01-31 23:45:29.183360
570,twise,1.0,14,False,None,DecisionTree,0.8,False,2024-01-31 23:45:29.187147,2024-01-31 23:45:36.737407
580,twise,1.0,14,False,None,DecisionTree,0.9,False,2024-01-31 23:45:36.741013,2024-01-31 23:45:42.371142
590,twise,1.0,14,False,None,DecisionTree,,,2024-01-31 23:44:59.621942,2024-01-31 23:45:42.374664
