,importance
post_0,0.2298895565655624
CGSolver,0.2205900059602877
pre_1,0.15599833933952778
pre_0,0.12604761073828344
post_1,0.083218627868984
cells_55,0.03453664317330334
cells_50,0.025496117533149672
cells_51,0.016916509039037957
LoopSolver,0.013980606697969756
GradientSolver,0.012799025703098814
SeqSOR,0.011155125200968615
SeqGS,0.010971199534797174
cells_52,0.009834665464270182
post_6,0.007175586831634595
cells_53,0.005615647119325213
cells_54,0.005428514291321482
post_2,0.005257308315551743
BiCGSTABSolver,0.004636896153927399
pre_6,0.004135877951618246
pre_2,0.003696773037543079
post_5,0.002670098211041373
post_3,0.0026229560402960764
pre_5,0.0023496849299245123
pre_3,0.0021416496376635836
pre_4,0.0015055635186131111
post_4,0.0013294111422988365
PostSmoothing,0.0
Precon,0.0
Cells,0.0
PreSmoothing,0.0
Solver,0.0
root,0.0
